MIN.SAN.;CODICE SFM;EAN;PRODOTTO;ATC/GMP;GIACENZA;DITTA;PREZZO;IVA;P.P.
989974567;0351687;3337875925853;ANTHELIOS UVM FLUIDO PROSP LE   ;6AD6   ;0000132;L'OREAL POSAY                 ;   10,97;22;    26,50
982981692;0267452;3337875798181;ANTHELIOS 100 KA+ MED 50ML      ;7BB7A  ;0000069;L'OREAL POSAY                 ;   16,40;22;    31,91
104844016;0160277;3838989658946;ANTHELMIN PLUS XL 2CPR VET      ;P52AA51;0000014;KRKA                          ;   10,97;10;    24,90
104971015;0179628;3838989678081;ANTHELMIN 2CPR 230+20MG GATTO   ;P52AA51;0000032;KRKA                          ;    4,95;10;    10,90
046535011;0196703;             ;ANTI CD 21*06LM PL 20F 2ML OTI  ;V03AX  ;0000028;OTI                           ;   16,25;10;    26,90
046799019;0233691;             ;ANTI CD 25*06LM PL 20F 2ML OTI  ;2AA3B  ;0000005;OTI                           ;   16,28;10;    26,90
046786036;0208625;             ;ANTI CD 26*030LM PL 20F 2ML     ;2AA3B  ;0000007;OTI                           ;   14,90;10;    26,90
926820705;0168686;8032578477375;ANTIACID 30CPR OROSOLUBILI      ;7BB1   ;0000023;PHARMALIFE RESEARCH           ;    6,70;10;    17,90
800345377;034537O;             ;ANTIAGE STRESS TUBO GRANULI GUNA;2AB1C  ;0000012;GUNA SPA                      ;   10,10;10;    14,50
881103028;0073378;             ;ANTICD 49D 030LM 20F PLI OTI    ;2AA3B  ;0000002;OTI                           ;   18,04;10;    26,90
920312978;0312971;             ;ANTILIP 20CPR 630MG             ;4AA2F99;0000119;ECUPHARMA                     ;   10,52;10;    22,00
024652101;0355628;             ;ANTIMICOTICO SAME*CREMA 30 G    ;D01AC01;0000077;SAVOMA                        ;    5,33;10;    08,50
048859464;0346890;             ;ANTIMONIUM CRUD DYN*30LM GR     ;V03AX  ;0000004;CEMON SRL                     ;    9,15;10;    17,50
047542687;0219018;             ;ANTIMONIUM CRUD 30CH GR BO      ;V03AX  ;0000002;BOIRON SRL                    ;    4,05;10;    08,10
049190299;0327427;             ;ANTIMONIUM TAR DYN*MK GR        ;V03AX  ;0000001;CEMON SRL                     ;    8,14;10;    00,00
985516285;0278500;             ;ANTINOX 320 30PRL               ;4AA2F99;0000039;FERA PHARMA                   ;   17,94;10;    28,90
950063661;0346807;8058045127406;ANTIOSSIDANTE SUPREMO 60PAST    ;4AA2F15;0000007;GIORGINI SER-VIS SRL          ;   14,86;10;    29,90
908861204;8861205;8008448000226;ANTIPHLOGISTINE-PASTA 1 KG VET  ;8AD1G  ;0000004;VET PARAF                     ;   12,36;22;    22,00
938044043;8044046;8051882690492;ANTIPIR POM 50G OTI             ;6AD8X  ;0000004;OTI                           ;    8,28;22;    12,90
004172021;0372987;             ;ANTIREUMINA*10CPR               ;N02BE51;0000033;TEOFARMA SRL                  ;    3,94;10;    06,31
004894010;0378901;             ;ANTISETT.ASTR.SED.*COLL.10ML    ;S01AB  ;0000166;GIULIANI SPA                  ;    7,48;10;    12,50
002918050;0386227;             ;ANTISPASMINA COLICA*FTE30CON    ;A03AD01;0001610;RECORDATI OTC                 ;    5,24;10;    11,50
002918047;0386201;             ;ANTISPASMINA COLICA*30 CONF.    ;A03AD01;0000226;RECORDATI OTC                 ;    4,99;10;    10,90
981060597;0227897;             ;ANTIVIR 40CPR                   ;4AA2F15;0000019;PROFENIX                      ;   24,10;10;    37,90
980557033;0225356;             ;ANTIVIRUX SPRAY NASALE 30ML     ;7BB2A  ;0000044;PEDIATRICA                    ;   11,29;22;    16,90
926574866;0103804;8058664042913;ANTIZANZARA ULTRAS PORTA 72221  ;7AF7X  ;0000011;ARTSANA CHICCO                ;    6,98;22;    17,90
926574613;0103803;8058664042906;ANTIZANZARA ULTRAS SPINA 72211  ;7AF7X  ;0000021;ARTSANA CHICCO                ;    6,59;22;    16,90
985010356;0279521;0698142689216;ANTOXI PLUS IS1 60CPS           ;4AA2F08;0000003;IMO                           ;   23,39;10;    39,10
987865882;0307763;             ;ANTROCLEAN DETERGENTE 200ML     ;6AD1   ;0000033;DERMOFARMA                    ;    9,17;22;    15,00
978577753;0202486;8059482860031;ANTUS 200ML                     ;4AA2F10;0000006;REVALFARMA                    ;    8,41;10;    13,50
943314765;0280676;8056093530476;ANURC REFLUX 20STICK            ;4AA2F08;0000027;BIOSPHAERA PHARMA             ;   13,52;10;    19,90
911011120;1011129;3597133075915;ANXITANE M/L SUPPL NUTR 30CPR   ;8AC2C  ;0000027;VET PARAF                     ;   20,23;22;    38,10
911011144;1011145;3597133075908;ANXITANE S SUPPL NUTR 30CPR     ;8AC2C  ;0000022;VET PARAF                     ;   16,26;22;    30,90
921668238;0194053;635494348200 ;AOX EYE GEL 15ML                ;6AC5I99;0000027;L'OREAL SKINCEUTICALS         ;   64,90;22;   120,00
908223884;8223885;8054521000201;AP CONTROL 60TAV LONG LIFE      ;4AA2F17;0000007;LONGLIFE SRL                  ;   14,90;10;    20,90
981911668;0242026;             ;AP 16 SPRAY 20ML+10CANNULE      ;6AD5A  ;0000056;VITALGROUP                    ;   18,30;10;    29,90
979796000;0207291;             ;AP 16 20CPS                     ;4AA2F99;0000035;VITALGROUP                    ;   12,43;10;    19,90
910555592;0555597;8028149050238;APAXIL CR OPACIZZANTE VISO 50M  ;6AC5I02;0000432;SORRENTI NUNZIO               ;   12,27;22;    23,50
920601352;0601357;8028149050245;APAXIL DEOD ANTITR ASC GG 50ML  ;6AD2   ;0000104;SORRENTI NUNZIO               ;    8,33;22;    16,00
924120710;0038523;8028149050276;APAXIL SALVIETTE ANTITR 10PZ    ;6AF1A07;0000041;SORRENTI NUNZIO               ;    8,23;22;    15,50
972787826;0172587;8028149050283;APAXIL SUDOR CONTROL ASCEL25ML  ;6AD2   ;0000101;SORRENTI NUNZIO               ;    8,65;22;    16,00
951365600;0361511;8028149050306;APAXIL SUDOR CONTROL MANI/PIED  ;6AE5A03;0000019;SORRENTI NUNZIO               ;   11,31;22;    21,50
934975867;0104692;             ;APC 30CPR                       ;4AA2F99;0000044;BIOFARMEX SRL                 ;   24,23;10;    39,00
970796468;0162259;             ;APEXIN COMPRESSE                ;4AA2F99;0000016;PHARMARENIE'FUTURA            ;   19,02;10;    29,50
800599197;059919O;             ;APIS BELLADON MERC GLOB WALA    ;2AB1D  ;0000042;WALA-D                        ;   12,66;10;    19,00
900182775;0182774;8032578470024;APIS GOLA BIMBI SPRAY 20ML      ;4AA2F23;0000022;PHARMALIFE RESEARCH           ;    3,71;10;    09,90
909468148;009147O;             ;APIS HMC GTT 30ML  HEEL         ;2AB1A  ;0000042;GUNA SPA                      ;   11,59;10;    18,50
881508004;0174099;8013901216465;APIS MELLIFICA HOMEOPHARM UNG   ;2AB1J  ;0000007;CEMON SRL                     ;    7,61;10;    14,30
800640854;064085O;8013901071712;APIS MELLIFICA 200K GTT CEMON   ;2AA2A  ;0000001;CEMON SRL                     ;    8,46;10;    13,50
800636452;119183O;8013901055637;APIS MELLIFICA 30CH GL CEMON    ;2AA1B04;0000012;CEMON SRL                     ;    4,71;10;    08,90
800020897;002089O;             ;APIS MELLIFICA 30CH GR BO       ;2AA1B03;0000010;BOIRON SRL                    ;    3,81;10;    07,90
800217832;021783O;8013901016881;APIS MELLIFICA 30CH GR CEMON    ;2AA1B03;0000003;CEMON SRL                     ;    5,02;10;    09,50
800253041;025304O;8013901032904;APIS MELLIFICA 30LM GL CEMON    ;2AA3D  ;0000003;CEMON SRL                     ;    6,71;10;    13,00
800245348;024534O;8013901030108;APIS MELLIFICA 35K GR CEMON     ;2AA2C  ;0000002;CEMON SRL                     ;    5,12;10;    09,50
800020859;002085O;             ;APIS MELLIFICA 5CH GR BO        ;2AA1B03;0000012;BOIRON SRL                    ;    3,81;10;    07,90
800251466;025146O;8013901021878;APIS MELLIFICA 6LM GL CEMON     ;2AA3D  ;0000001;CEMON SRL                     ;    7,27;10;    13,00
800020873;002087O;             ;APIS MELLIFICA 9CH GR BO        ;2AA1B03;0000006;BOIRON SRL                    ;    3,81;10;    07,90
800640878;0054158;8013901096500;APIS MELLIFICA 9CH 10ML GT CEMON;2AA1B01;0000010;CEMON SRL                     ;    7,55;10;    13,50
800346355;034635O;             ;APISPLUS GTT 30ML HERING        ;2AB1A  ;0000002;HERING                        ;    9,67;10;    19,40
950850115;0352245;8058456786377;APIVITAL 15STICK PACK 20ML      ;4AA2F31;0000006;FARMADERBE                    ;   12,75;10;    23,00
950952958;0353765;8058456786384;APIVITAL 30STICK PACK           ;4AA2F31;0000020;FARMADERBE                    ;   18,77;10;    39,00
934488293;0139014;8030243009111;APIX CARAMELLE ARANCIA 50G      ;4AX1   ;0000043;BIOS LINE                     ;    3,17;10;    06,00
940275276;0272938;8030243032867;APIX FLUFAST DIFESE+ 20BUST     ;4AA2F26;0000051;BIOS LINE                     ;    7,78;10;    15,00
931752416;0020118;8030243007797;APIX PERLE MASTICABILI 30PRL    ;4AA2F26;0000335;BIOS LINE                     ;    6,88;10;    14,00
934488180;0102021;8030243009128;APIX PROPOLI CARAMELLE BALSAMI  ;4AX1   ;0000056;BIOS LINE                     ;    3,26;10;    06,00
931752493;0026829;8030243007858;APIX PROPOLI POM NA/LAB         ;6AC5X  ;0000032;BIOS LINE                     ;    4,87;22;    09,00
951455955;0363980;8030243040626;APIX PROPOLI SEDIGOLA J FRA     ;4AA2F23;0000017;BIOS LINE                     ;    5,65;10;    09,90
949502785;0351243;8030243035851;APIX SEDIGOLA ACTIV SPRAY 30ML  ;4AA2F23;0000124;BIOS LINE                     ;    6,90;10;    14,00
949502773;0354665;8030243024374;APIX SEDIGOLA MIELE ARA 20PAST  ;4AA2F23;0000077;BIOS LINE                     ;    5,59;10;    09,90
949502761;0354664;8030243024367;APIX SEDIGOLA MIELE EUCA20PAST  ;4AA2F23;0000094;BIOS LINE                     ;    5,41;10;    09,90
949502759;0354663;8030243024350;APIX SEDIGOLA MIELE LIM 20PAST  ;4AA2F23;0000060;BIOS LINE                     ;    5,59;10;    09,90
931752481;0026831;8030243007841;APIX SOLUZIONE IDROALC 30ML     ;4AA2F10;0000015;BIOS LINE                     ;    6,64;10;    12,50
980445302;0211051;8059174450564;APOLACT NASALE TDC 20ML         ;7BB2A  ;0000011;TDC SRL                       ;   10,30;22;    18,90
979310897;0211052;8059174450441;APOLACT TDC 30CPS               ;4AA2F15;0000007;TDC SRL                       ;   26,18;10;    45,00
950219562;0353529;             ;APOVARY 20CPS                   ;4AA2F11;0000548;ENTERALIA                     ;   16,00;10;    27,50
903024990;3024999;             ;APPETIT INTEG BB 10FLAC 10G     ;4AA2F15;0000046;ABI PHARMACEUTICAL            ;    9,31;10;    15,00
900425113;0425116;8032578470857;APPETITO BIMBI SCIR 200ML       ;4AA2F99;0000043;PHARMALIFE RESEARCH           ;    7,64;10;    16,90
950356156;0354494;8033011161615;APPORTAL BOOST 14BUST           ;4AA2F31;0000024;PHARMANUTRA                   ;   18,37;10;    29,90
947429181;0271738;8034140140304;APPORTAL VITAL 14BUST           ;4AA2F15;0000725;JUNIA PHARMA                  ;   15,68;10;    25,90
989344825;0335085;8026486019239;APROPOS BEE GOOD ENERGIA DIF    ;4AX1   ;0000884;DESA PHARMA                   ;    0,47;10;    00,95
986745127;0310211;8026486019161;APROPOS BEESPRINT J 10FL 10ML   ;4AA2F99;0000077;DESA PHARMA                   ;    8,76;10;    16,90
932027131;0019234;8026486009322;APROPOS CARAM PROPOLI AGR 50G   ;4AX1   ;0000297;DESA PHARMA                   ;    2,16;10;    04,90
980430932;0222391;8026486018294;APROPOS CARAMELLE DURE LIM/ZEN  ;4AX1   ;0000075;DESA PHARMA                   ;    2,14;10;    04,90
980430920;0222390;8026486018287;APROPOS CARAMELLE DURE MIELE    ;4AX1   ;0000181;DESA PHARMA                   ;    2,14;10;    04,90
931592481;0018885;8026486008707;APROPOS CARAMELLE INCART 50G    ;4AX1   ;0000459;DESA PHARMA                   ;    2,16;10;    04,90
931454110;0019238;8026486007670;APROPOS CREMA MANI 75ML         ;6AE4A  ;0000297;DESA PHARMA                   ;    2,94;22;    06,90
981538352;0236871;8026486018676;APROPOS ESTR PURO PROPOLI SPR   ;4AA2F23;0000200;DESA PHARMA                   ;    5,61;22;    12,90
925633137;0078871;8026486012049;APROPOS FLUPROTECT C JUNIOR 50< ;4AA2F26;0000516;DESA PHARMA                   ;    5,19;10;    11,90
925596898;0078819;8026486011974;APROPOS FLUPROTECT EFFERV C 20  ;4AA2F26;0005000;DESA PHARMA                   ;    6,25;10;    14,50
975512524;0271698;8026486017426;APROPOS GOLA D PRO FRAG J 20PAST;7BB2C  ;0000007;DESA PHARMA                   ;    4,27;10;    09,50
975512500;0271533;8026486017402;APROPOS GOLA D PRO SPR FT 20ML  ;7BB2C  ;0001753;DESA PHARMA                   ;    5,19;22;    12,50
975512512;0271697;8026486017419;APROPOS GOLA D PRO SPR N/ALCOL  ;7BB2C  ;0000515;DESA PHARMA                   ;    5,56;22;    12,50
975512474;0271699;8026486017372;APROPOS GOLA D PRO 20PAST ARA   ;7BB2C  ;0000306;DESA PHARMA                   ;    4,12;10;    09,50
975512498;0271701;8026486017396;APROPOS GOLA D PRO 20PAST MENT  ;7BB2C  ;0000031;DESA PHARMA                   ;    4,17;10;    09,50
975512486;0271700;8026486017389;APROPOS GOLA D PRO 20PAST MIEL  ;7BB2C  ;0000388;DESA PHARMA                   ;    4,05;10;    09,50
972191237;0174855;8026486016061;APROPOS GOLA DEFENS C LIM/ZEN   ;7BB2C  ;0000173;DESA PHARMA                   ;    4,01;10;    09,50
982134417;0246434;8026486018683;APROPOS GOLA DEFENS DOPP 20CPR< ;4AA2F23;0000060;DESA PHARMA                   ;    4,33;10;    09,50
987317955;0321999;8026486019192;APROPOS MAGNESIO/POTASSIO S/ZU  ;4AA2F15;0000130;DESA PHARMA                   ;    6,69;10;    13,90
924549544;0052902;8026486011134;APROPOS MELE GOMMOSE 50G        ;4AX1   ;0000059;DESA PHARMA                   ;    1,79;10;    03,90
932026990;0019232;8026486009285;APROPOS MELLE GELEES 80G        ;4AX1   ;0000091;DESA PHARMA                   ;    1,74;10;    03,90
983416684;0262883;8026486018881;APROPOS PAPPA REALE EVERY 10FL  ;4AA2F23;0000320;DESA PHARMA                   ;    5,01;10;    10,90
983274313;0262895;8026486018720;APROPOS RICAR PRONTA ENERG 12B  ;4AA2F15;0000027;DESA PHARMA                   ;    5,56;10;    12,90
983274325;0262896;8026486018737;APROPOS RIGENERA ENERG FIS MEN  ;4AA2F15;0000148;DESA PHARMA                   ;    7,20;10;    16,90
980430906;0222388;8026486018263;APROPOS SEDITUSS SPR AD/BB      ;7BB2D  ;0000081;DESA PHARMA                   ;    4,87;10;    11,50
930863853;0005106;8026486007427;APROPOS STICK LABBRA SPF 15     ;6AC1D  ;0000137;DESA PHARMA                   ;    2,73;22;    05,90
983746999;0270171;8026486018904;APROPOS TUSS SCIROPPO ADULTI    ;7BB2D  ;0000251;DESA PHARMA                   ;    6,16;10;    13,90
983747003;0270172;8026486018911;APROPOS TUSS SCIROPPO BAMBINI   ;7BB2D  ;0000096;DESA PHARMA                   ;    6,06;10;    13,90
979043116;0210381;8026486018249;APROPOS VITA+ MAGN/POTAS24BUST  ;4AA2F15;0000064;DESA PHARMA                   ;    5,62;10;    12,90
973605645;0197585;8026486016573;APROPOS VITA+ PAPPA REALE 10FL  ;4AA2F31;0000088;DESA PHARMA                   ;    8,39;10;    19,90
932623287;0030468;8026486010335;APROPOS VITA+ PAPPA REALE 500MG ;4AA2F31;0000047;DESA PHARMA                   ;    7,49;10;    17,90
982183408;0246433;8026486018706;APROPOS VITAMINA C 1000 24CPR   ;4AA2F15;0000357;DESA PHARMA                   ;    4,88;10;    11,50
975611462;0271703;8026486017457;APROPOS VOX DEF PRO MENT/EU 20PZ;7BB2C  ;0000066;DESA PHARMA                   ;    4,16;10;    09,50
975611450;0271702;8026486017440;APROPOS VOX DEF PRO MIE/LIM 2OPZ;7BB2C  ;0000087;DESA PHARMA                   ;    4,05;10;    09,50
930342011;8999579;             ;APROSTEN 30CPR                  ;4AA2F11;0000039;OMEGA PHARMA                  ;   16,02;10;    24,50
987330584;0288054;8001040420287;APROTEN BISCOTTO CACAO 200G     ;4AA2B12;0000083;PLASMON                       ;    7,17;10;    10,99
987330622;0290155;8001040420324;APROTEN BISCOTTO GTT CIOCC PRO  ;4AA2B12;0000039;PLASMON                       ;    7,10;10;    10,99
987330608;0290154;8001040420300;APROTEN BISCOTTO 200G           ;4AA2B12;0000111;PLASMON                       ;    6,96;10;    10,99
987331081;0299376;8001040420546;APROTEN BUCATINI 400G           ;4AA2B19;0000094;PLASMON                       ;    6,33;04;    08,99
987320316;0286348;8001040420423;APROTEN CHICCHI 500G            ;4AA2B19;0000125;PLASMON                       ;    6,09;04;    08,99
987320355;0286342;8001040420485;APROTEN DITALINI 500G           ;4AA2B19;0000235;PLASMON                       ;    6,33;04;    08,99
987330709;0299377;8001040420553;APROTEN FETTUCCINE 250G         ;4AA2B19;0000093;PLASMON                       ;    3,83;04;    05,99
987320367;0286341;8001040420478;APROTEN FUSILLI 500G            ;4AA2B19;0000018;PLASMON                       ;    6,26;04;    08,99
987320379;0286347;8001040420454;APROTEN GEMMINE 500G            ;4AA2B19;0000048;PLASMON                       ;    6,27;04;    08,99
987330661;0290156;8001040420539;APROTEN LINGUINE 500G           ;4AA2B47;0000010;PLASMON                       ;    6,33;04;    08,99
977790702;0206443;8001040199640;APROTEN PANE BIANCO FETTE 2X200 ;4AA2B46;0000090;PLASMON                       ;    7,79;10;    11,99
980078481;0208339;8001040413562;APROTEN PANE BISCOTTATO 280G    ;4AA2B30;0000121;PLASMON                       ;    7,37;10;    11,49
987320405;0286340;8001040420461;APROTEN PENNE 500G              ;4AA2B19;0000075;PLASMON                       ;    7,09;04;    08,99
987320429;0286343;8001040420508;APROTEN PIPE 500G               ;4AA2B19;0000058;PLASMON                       ;    6,30;04;    08,99
987320431;0286349;8001040420515;APROTEN RIGATONI 500G           ;4AA2B19;0000025;PLASMON                       ;    6,34;04;    08,99
987320443;0286345;8001040420492;APROTEN SEDANINI 500G           ;4AA2B19;0000043;PLASMON                       ;    6,35;04;    08,99
987330673;0290157;8001040420522;APROTEN SPAGHETTI 500G          ;4AA2B47;0000174;PLASMON                       ;    6,11;04;    08,99
987320456;0286346;8001040420447;APROTEN STELLINE 500G           ;4AA2B19;0000040;PLASMON                       ;    6,32;04;    08,99
987330901;0299378;8001040420560;APROTEN TAGLIATELLE 250G        ;4AA2B19;0000072;PLASMON                       ;    4,02;04;    05,99
989313150;0331880;8001040422953;APROTEN WAFER CACAO 175G        ;4AA2B26;0000041;PLASMON                       ;    5,37;10;    07,99
989313147;0331830;8001040422946;APROTEN WAFER VANIGLIA 175G     ;4AA2B26;0000060;PLASMON                       ;    5,40;10;    07,99
913020412;3020417;8001040099162;APROTEN-FETTE TOSTATE MONOP 250G;4AA2B30;0000203;PLASMON                       ;    6,49;10;    09,99
902209257;2209252;8001040079829;APROTEN-GRISSINI 150G           ;4AA2B31;0000016;PLASMON                       ;    5,19;10;    08,19
912032137;2032132;8001040095409;APROTEN-MER S/ZUCCH ALB 180G    ;4AA2B32;0000134;PLASMON                       ;    7,31;10;    11,19
913449056;3449053;8001040099728;APROTEN-MER S/ZUCCH CAC/ALB 180 ;4AA2B32;0000068;PLASMON                       ;    7,29;10;    11,19
977259187;0199420;             ;APSTEROL 50CPR                  ;4AA2F30;0000012;SAGE PHARMA                   ;   29,84;10;    50,00
908277510;8277519;8027237000223;APTAGEN DET INTIMO 200ML        ;6AD5A  ;0000008;LAB.RIUNITI FARMACIA          ;    5,99;22;    11,00
